Other,ông bà có đam mê .
Other,nếu như bạn nào không biết là bạn đồ chanh chẹ
Other,cái vị mà tao nghĩ đến cuối đời con người vẫn chưa nếm hết
Enjoyment,hoá nhện tỏ tình đấy :))))
Sadness,tôi từng trách bố mẹ sao sinh tôi ra trong hoàn cảnh này
Surprise,khu này đẹp vãi chưởng
Other,nhớ lại mỗi lần thay tim .. 😂
Surprise,em này sao giống chị tao quá vậy
Other,ngay bây giờ  chỉ cần anh thật lòng với tôi là được :)
Other,per 2 đại cao thủ đấu đầu :))
Enjoyment,dễ thương vầy :>
Other,tao đang nghiêm túc đấy
Enjoyment,nói không phải khoe chứ em đi xe bò đi học
Anger,đm phải tao tao chửi mả bố nhà chúng nó lên chứ trêu trêu cái lol 😒😒 vả cho mỗi thằng ml vài cái chứ ở đấy cho chúng nó quây rồi nhăn nhỉ với nhau ..
Other,hết cấp 3  hết đại học và chỉ mới bắt đầu 1 cuộc chơi khác .
Sadness,cả đống người trên đường  mà nó chỉ dí mình tao 😭. t đã làm nên tội gì 😭😭
Other,đã bảo cho tôi đi trước rồi mà không chịu . :v
Other,per còn nhớ hay đã quên
Sadness,nếu chịu khó đặt vào hoàn cảnh của nhau mà sống thì cuộc sống đơn giản hơn rồi đó
Enjoyment,cưng v trờiiiiii .
Sadness,per 😢😢 miss you .. chính xác luôn ak hậu
Other,rồi liệu nằm với vợ ông làm thế nào nhỉ
Sadness,sau mỗi cuộc chia ly người ở lại vẫn là người đau lòng nhất :((
Enjoyment,phim hay dã man diễn viên chính đẹp trai  xem đi xem lại không chán
Sadness,tình yêu là sự mù quáng mà hix
Enjoyment,dễ thương quá
Enjoyment,má  mặt đúng ngáo luôn 😂
Sadness,có một sự tổn thương không hề nhẹ ở đây
Disgust,tết trung thu chứ có phải tết “ giao phối ” đâu mà cần gấu với chả gà 😌😌
Enjoyment,per làm ở đâu không quan trọng  quan trọng là vẫn buôn chuyện đều 😂😂😂
Disgust,kệ mẹ nó  giận được bao nhiêu thì giận . cắm sừng thì tao tiễn vong luôn
Anger,ra cái chỗ sóng không táp thì đéo ra cáu vãi :))
Enjoyment,hãy cảm ơn vì chúa đã ban em cho chị 😂😂
Sadness,họ đáp vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều ..🙁
Enjoyment,:)) bật nhạc lên và quẩy thôi
Enjoyment,nhà tôi còn nè
Enjoyment,per theo vợ nghĩ nếu là chồng thì chắc con đó dù là giả cũng sẽ lên nồi
Enjoyment,món này ngon vãi
Sadness,per viêm màn túi cấp nghiêm trọng
Disgust,kinh vãi
Other,đến bao giờ mới nhận được tiền nhỉ
Enjoyment,dăm ba con nhện nghĩ tao sợ (((=
Sadness,ngày buồn hôm ấy tôi cũng là người rời khỏi lớp cuối cùng .!!!
Disgust,mình muốn tag mấy ông hàng xóm vào đây để các bác ấy biết rằng  bác ấy không chỉ buồn mà còn hát rất dở
Enjoyment,là mỗi buổi sáng thức dậy ta có thêm 1 ngày mới để yêu thương ❤️.
Enjoyment,dume dễ thương vãi ??
Anger,ủa làm gì đánh tao muốn chết vậy đuỹ ?
Other,sau này nhất định phải nói chuyện lịch sự :)))) không phải một người đọc mà là mọi người cùng đọc =))))
Enjoyment,"3s để tôi nói tôi yêu em và cả quãng đời còn lại để tôi chứng minh lời tôi nói :"" tôi yêu em """
Enjoyment,ấm hơn cả người yêu :))
Enjoyment,e lên mang câu chuyện này đi thi thách thức danh hài . rất duyên
Enjoyment,thấy topic đúng tâm trạng quá .
Other,chụp không biết bao nhiêu lần rồi
Enjoyment,bài này hay tuyệt vời đấy ❤️
Other,thật ra là nó muốn kiếm em gái anh trai mưa đấy
Sadness,ai mang đồ ăn cho anh ấy đi  kẻo đói tội nghiệp
Sadness,coi khúc đầu không hiểu  đến lúc ổng bước ra khỏi làn khói  thật không thể cầm được nước mắt
Other,rất biết cách ngồi đấy nhỉ ????
Other,per phim đó thì nam chính hay nữ chính đều chạy cả
Fear,mấy con yêu nghiệt ngày xưa nội có nuôi 2 con cứ ra đằng sau là nó dí chạy muốn tuột mẹ quần 🙄🙄
Other,hồi xưa  giờ yêu kiểu người lớn cơ mà
Enjoyment,có vợ nên lắm . váy mới ngày trước toàn áo chấm bi của mẹ 🤣🤣
Enjoyment,nó cưng quá mày
Surprise,trời có bạn nhận ra mình luôn à @@
Sadness,😭😭😭😭😭😭
Fear,tao nhìn sợ vãi
Enjoyment,cảm ơn bạn đã yêu đất nước việt nam tôi
Other,quan trọng là ông bà nội ngoại bạn phải giàu cái đã
Enjoyment,chắc ông chồng hạnh phúc lắm khi sống chung với người vợ như vậy  những đứa con chắc cũng yêu mẹ họ lắm ! mà thặc ra là giống với mẹ tớ lắm kkk
Sadness,ewww mình chẳng giữ được gì huhu
Surprise,vậy cũng được luôn hả ? 😄
Enjoyment,"bộ phim này xem rất sướng . và rút ra được khám phá là thứ tuyệt vời nhất chứ không phải bằng cấp . giá như mấy ông "" bộ "" và mấy ông "" ngành "" dành thời gian xem phim này một lần ."
Sadness,xem không dưới 3 lần chia sẻ không dưới 2 lần nhưng mỗi lần nhìn thấy lại xem lại buồn
Disgust,bây giờ gái nó chỉ cần bông hoa đồng tiền ném vào mặt nó để nó ăn tiêu chứ nó cần gì cái cây lu miên này .
Disgust,mút này mình xịt nước cho nó mềm ra  lấy chổi đùa đùa lại quét tới lúc nghỉ việc luôn quét cũng chưa xong nha  thứ nl
Sadness,và hơn hết là tụi nó không còn coi mình là con gái nữa
Anger,moẹ thấy u ám hơn thì có . dume 💩
Fear,hú hồn lon vẫn còn
Sadness,một lúc nào đó chúng ta sẽ không nói chuyện nữa  lúc đó có lẽ em thật sự đã buông bỏ được rồi ...
Disgust,hẳn là thần tài . mê tín vãi
Disgust,bớt chọc điên tao và bớt leo lên đầu tao ngồi 🙂 hãy để yên cho tao hiền 🙃
Enjoyment,per kỷ niệm khó quên nhỉ kkk
Disgust,địt mẹ hoang đường !
Disgust,cô giáo chủ nhiệm hơi bị khốn nhỉ ? cô như vậy thì học sinh sao này học theo cái tính tráo trở  hai mặt
Other,xin chúa thương xót chúng con
Sadness,lâu quá mới nghe lại bài này buồn thế
Enjoyment,rất thuyết phục
Other,mình hỏi mua rồi mà người ta kiểu nữa muốn bán nữa không bạn
Sadness,buồn nhất là crush cũng chả có để mà thả 😞
Surprise,ồ ! thật là bất ngờ  thật là thú zị  thật là liên quan ?
Enjoyment,per anh tải cái này về cho per học nè . thú vị ghê
Enjoyment,per làm gì quên được kkkkk
Other,nhìn thế thôi nhưng làm được video như này cũng khó lắm hay phết 🙂
Disgust,hợp lớp cái đéo gì được chục thằng = )
Disgust,ủa vậy phạm tội thì có ẩn danh không ? :)) ngộ àh
Enjoyment,lấy vợ xong anh có vẻ mũm mĩm nhỉ :333
Enjoyment,dỗ lại dễ thôi mà . nhỉ nhỉ 🤣🤣🤣
Anger,cho tao hỏi mấy con súc vật tụi bây cười cái gì dzậy ? chắc tụi mày phải bị gậy vụt vào mõm thì mới hết dám ngẩng mặt nhìn đời phải không ?
Other,bạn nào cần bạn thân là con trai không :))
Sadness,tao bị quỳ cột cờ mới ác . cả trường biết mặt luôn . nhục vãi
Enjoyment,tao đã đóng dấu cấm đứa nào rớ vào =))))
Anger,dm tuổi thơ tao lại toàn ba thằng hãm lol  độc chép bài .... đùa đùa đéo cho chép chúng nó chửi sấp mặt luôn ☹️
Anger,và thế đéo nào chúng nó toàn gọi mình là thằng 😏😏😏
Disgust,khôn lõi đời à ? chừa này
Other,cũng chỉ là tạm thời . chỉ khi nào nguồn nước bẩn thôi đổ vào sông thì mới đảm bảo được .
Enjoyment,per ru con để vợ đắp mặt nạ kìa ?? đúng là chồng người ta chưa bao giờ làm mình thất vọng ??
Other,thật thà vãi  mà tao chỉ thích ăn xoài chua .
Other,per vẩy cật lực luôn =))
Disgust,sao toàn gái ngành với bọn chủ tịch bình luận không vậy 🙂
Other,đây còn hơn cả vua . giàu mà nghĩ lớn làm lớn .
Surprise,bất ngờ thiệt :))))
Enjoyment,đang ỉa xem cười như điên  kkk
Sadness,nghiệt ngã hơn là phi hành gia đéo tuyển mấy đứa lùn :((
Anger,con mụ mất dạy . già mà lăng loàn . thấy người ta yếu thế hơn mà khôg giúp dựng cái xe dậy rồi nói với nhau vài câu tử tế . lại còn tỏ nguy hiểm định ăn cức người ta ak
Enjoyment,thiếu cái que chấm dầu là ổn 😂
Sadness,bình thương tao hay cười lắm . nhưng khi tức tên ... tao lại khóc . quá yếu đuối
Fear,ăn ngon nhưng nóng không chịu được
Fear,vừa đây về đông kinh hồn càng về đêm càng đông
Other,per tổ đội đánh rắm vào mà xem
Other,bếp thiiêu chân mày
Disgust,con người ta giỏi nhất là ảo tưởng vị trí của mình trong lòng người khác 🙃
Disgust,đúng là tuổi tác nó không chứng minh được gì cả  già rồi ăn nói không văn hoá cử chỉ hành động tục tĩu hết nói nỗi
Fear,ra vậy . nguy hiểm thật :(((
Sadness,per hết tiền thật sự :(
Enjoyment,nóng quá nên đổ lên cho mát thôi mà :))
Enjoyment,cưng quá :)))
Other,lỗi của lái tàu nhé
Disgust,ai cũng bận cả và không ai rảnh rỗi ngày ngày quan tâm bạn đâu ?
Disgust,nuôi con chó mà để ve thế không thấy tởm nhỉ ?
Enjoyment,tuổi trẻ tài cao vãi
Other,vô duyên và hài hước nó có 1 làn ranh giới mỏng manh vãi
Disgust,đứng xa ra thì dễ dàng rồi =)) cái ngu ở đây là không viết được nhưng vãn cố chấp thôi =))
Sadness,xui thôi chứ quyền đang hay mà 😢
Enjoyment,công an béo như lợn không đuổi nổi tội phạm 😂😂
Sadness,nhưng tôi đéo có bạn trai thì phải làm sao ?
Sadness,nhìn cái ngành gd việt nam bây giờ ai cũng mệt mỏi
Disgust,đó tao đi học tới 12  mà dô lớp lì vẫn bị thầy cho nằm úp trên bàn trước lớp  kéo tà áo dài lên rồi đập cho mấy cây . giờ quánh thì không cho ( trừ mấy thầy cô yêuc quái cho mấy trăm cái bạt tai thì không tính ) phạt quỳ thì cũng lên báo . thua luôn .
Enjoyment,cái gì mà rớt hột le tè vậy em gái 😁😁😁
Other,per trước cái thời ở trọ nè anh
Fear,sợ vãi =)))
Enjoyment,lãng mạn vãi_chưởng =)))))) 0
Anger,per tao tán sấp mặt
Disgust,việc làm và ý thức của những cổ động viên kém quá . mất hình ảnh bóng đá per còn mất 1 tỷ tiền phạt .
Other,sao nhìn nó đấm đéo có lực gì hết nhỉ
Sadness,mình bị say xe bạn à :(((
Enjoyment,per haha cái t2 hợp với em nè ;))
Sadness,vậy là thế giới mất đi không biết bao nhiêu món nướng rồi :(
Enjoyment,nói thật :)) tao chỉ buồn cười khi chúng nó chia tay thôi :))
Surprise,kết thúc phim bất ngờ quá
Sadness,mới xem 1 đoạn xíu này mà cũng khóc hết hơi  nhìn em bé mất bố mà quay ra nhìn lại con mình đỏ hỏn nằm bên cạnh  thấy thương quá 😭
Disgust,xứng đáng cho cái ngu của thằng oto .. nghiền nát luôn oto càng tốt .. để cho cái lũ não ngắn nó hiểu được quy định của hành lang đường sắt là như nào .
Enjoyment,ơ cưng < 3 < 3
Other,nếu câu chuyện này được liệt kê vào danh sắc câu chuyện cảm động nhất trường thì câu chuyện của thư sẽ được liệt vào đâu đây 😂😂😂 per
Sadness,tại giống nhau quá  nhưng đừng như người ta nha  nghĩ đến tự tử các thứ chẳng có gì là hay cả
Disgust,còn trẻ trâu lắm cả hai đứa
Other,mong là nước pháp sẽ tập trung xây dựng ổn định trong nước  và đừng đụng chạm tới nước khác nữa
Other,ngắn gọn thôi : thế bây giờ mày muốn tao dỗ hay là tao giỗ :v
Enjoyment,tao thích con bé nuốt chuối
Enjoyment,ng ta nuôi vì niềm đam mê
Other,trường mình chị lao công đóng cửa :((
Disgust,thính đấy đừng dính . vì 1 ngày nào đấy mày sẽ nhận ra không chỉ mình mày mới được vậy
Enjoyment,nước ngoài có đầy mà :))
Enjoyment,bô ̣ phim khiến bọn sinh viên có lí do để lười học theo li ́ thuyết là đây 😆
Fear,hơn cả bộ phim kinh dị !
Disgust,nằm ngó miệng kiểu đó ai dám ăn ??????
Enjoyment,cả một bầu trời đáng yêu :)))))
Sadness,hic hic mình còn chả bao giờ được giận lại ấy chứ :((
Enjoyment,còn người yêu tao : một hơi có một anh đẹp trai bay lơ lửng rồi ôm lấy em khi em tắm :(((
Enjoyment,nó sẽ thì thầm tai mày “ dượng đây “ 🤣🤣
Enjoyment,tập có lỗi với thằng quay phim mà tao xem ba lần tao vẫn cười đứt ruột
Sadness,xem xong video tự thấy mình còn không bằng con chó ...
Disgust,tóm lại là giá trị của anh đéo bằng 1 cái bánh :<
Sadness,cay mắt
Disgust,đánh cho lắm đéo thấm miếng nào khi main chỉ hất mông 1 phát bay mất tiêu :))
Disgust,thằng kia cute đáng yêu mà cái con ý nó xấu z trời haha
Fear,dume đêm ròii =))) tao cười vãi tí hàng xóm qua đánh bỏ mẹ
Surprise,sao cái gì em cũng biết vậy :)))
Other,per đúng là như thế
Enjoyment,công nhận ngầu thật
Other,tình yêu đâu phân biệt là gay hay không gay vì đó là sự lựa của con tim mà họ đã nhắm tới !.
Disgust,dhs nhìn thằng đầu tiên trông ớn vãi :| chị em bg thích style lạ ghê ta :| bá khí ????
Other,môi trường làm việc là yếu tố quyết định
Sadness,nhớ lắm .. cay mắt lắm ....
Enjoyment,ph :)) phê hơn cả cần nhé . nên mua cái này về dùng tốt cho chó và người :)))
Sadness,mất rồi có lấy lại được đâu :)) cái gì nó cũng chỉ là quá khứ
Disgust,đéo mang não ... tay lại nhanh hơn não rồi ..
Sadness,ước gì được giận lại 😐
Sadness,nó bỏ mình đi rồi mỗi lần nghĩ tới nó ôi sao mà xót tim gan hơn mất người yêu
Sadness,ngày cuối cùng thực sự buồn
Sadness,nếu là tao thì tao sẽ không ăn được miếng nào
Disgust,bọn rải đinh nó đéo biết xe đi nhanh mà bị xì lốp thì như thế nào ??? 😣😣😣 não lol
Sadness,ngoài ra còn một số cái buồn nữa . không giải quyết kịp thời thì ??
Enjoyment,nghe nói dạo này bạn dưỡng da để kiếm người yêu per
Other,em đi xe đạp  có gửi bao giờ đâu mà biết bác ơiii
Enjoyment,chuẩn đó  mà quên chưa có người yêu
Sadness,tập thể năm nay lại làm mình tiếc nuối từ thành viên đến gvcn :((
Other,đọc có chỗ vô lí vãi
Enjoyment,có khi nào mình thích anh hàng xóm vì mình thích con mèo nhà anh không nhỉ :<
Enjoyment,ờ tao tao thông minh thiệt đã dừng lại đúng lúc
Other,nghe ảo ghê nhưng cũng có lý
Disgust,đéo kiếm ra tiền  nấu có 3 bữa cơm với đưa đón con đi học mà còn không xong  chắc để mẹ già làm hộ hay để chồng nó đi kiếm tiền về rồi nó hầu cho
Other,đục khoét tuổi thơ vãi ;)))
Disgust,nhiều bạn cứ phán nọ kia nặng lời quá . chỉ là bạn ý có cách bóc phốt duyên dáng và hài hước thôi . chứ đâu có nặng nề như các bác nghĩ ..
Other,bảo ba mẹ dẫn đi bác sĩ ngay đi
Enjoyment,ui cưng quá
Enjoyment,không biết s chứ ngày lúc 17t tao đi phục vụ phòng karaoke ... mình tao 2 phòng chạy qua chạy lại mệt quá vì xỉn ... kkk . thế là tao nghỉ trong ngày đầu vào phục vụ karaoke .🤣🤣🤣
Surprise,tôi là ai đây là đâu :v tôi đã làm gì sai :3
Fear,nghiệp hơi nặng nha !. làm hết hồn
Anger,mấy thằng ngáo để cho chết mẹ nó đi cho xã hội yên bình  quan tâm làm gì
Sadness,mình còn chưa kịp đến :((
Other,per tìm tao con nhện này  con này lãng mạn coá
Disgust,vừa mới xem hqua . kết thúc phim nhạt quá 😒😒
Sadness,làm công nhân đã khổ rồi mà tụi nó còn nỡ lòng nào hại người ta nhắn tin
Sadness,mất bà cái tuổi thơ -.-
Other,ko những công khai . mà phải cho thi lại . để biết đúng thực lực
Anger,đã bảo bố mà mật vụ rồi ! hỏi lằm hỏi lốn
Fear,hú hồn hà
Other,per bếp ga nha
Enjoyment,rảnh rảnh ngồi cưa bàn với cưa cổ thèn ngồi gần mỗi khi nó ghẹo cũng vui ??
Enjoyment,per tao thấy tao trong đó ahahahaha
Other,ai biết bài nhạc đoạn này không ?
Enjoyment,tao muốn con mèo thôi =))
Sadness,vỡ tan là như thế ấy
Other,đúng chất người đẹp mặc rẻ rách cũng đẹp
Sadness,per huhu đúng quá nè :< sư phụ đi rồi  còn per thôi  đừng đi đâu nữa nhaaa 😢
Sadness,thương quá . géc nhất những người nuôi chó mà không chăm ... tội cho kiếp em nó gặp phải 1 người chủ như vầy . thân thương !
Fear,nhìn mà nổi hết da gà
Other,hẳn lớp đó nhiều nữ lắm ha
Sadness,ngày tao chia tay tao khóc quá trời luôn
Disgust,đứa lồn nào vẽ cái ổ điện thế 😂
Surprise,công tình yêu này nhân viên đông vậy luôn hả ?
Sadness,ai giúp bé với hix
Sadness,200 năm xây dựng  tồn tại 800 năm  thật là tiếc cho nước pháp .
Other,per là ai thế nhỉ cụ :))
Enjoyment,đôi khi đi tù chỉ để thoả mãi thú vui
Enjoyment,thô nhưg thật :))
Other,nhìn lại giờ đéo biết vì sao ngày xưa mình đỗ đại học
Other,đã tìm ra cụ tổ của những chiếc sừng
Sadness,cảm thấy mình thất bại :((
Disgust,hãm 1 rổ lồn . chúc mừng bạn đã chọn nhầm người để tâm thự
Disgust,chân ngắn như tao thêm combo mập nữa thì tao đéo nhaỷ đâu  tao thả mình trôi sông luôn cho lẹ 🙄
Enjoyment,có người yêu coi bộ cũng vui 🙂
Sadness,trong mv mà có tao đứng dưới mưa nữa thì buồn phải biết
Surprise,đi viện thôi mà có cần phải đẹp vậy không
Other,thôi xong nhá  mấy đứa mà xác định làm răng cả đời thì ... tập xác định
Disgust,thằng chém gió lúc bà ấy đẩy ông ấy vào nhà thương điên ( tâm thần ) sao mày không mở mồm ra nói ....! giờ thì “ gió chiều nào theo chiều ấy ” cho thằng như này nằm ở công ty thì không khác chuột bọ  rắn rết
Disgust,dume thằng ghép nhạc nhé ????????
Other,per thay đổi đại từ nhân xưng .
Other,trưa nay nhà em ăn cơm  admin nói với mấy chú truyền hình đừng chiếu tin này lên nha
Anger,cụ mua cái đoạn đường này chưa cụ  đg nếu không cấm đỗ xe thì người ta có quyền đỗ thôi  ghét nhất cái kiểu coi lòng đg như nhà mình rồi vừa đỗ cái xe vào là ra chửi . dcm
Anger,tao mà biết tụi bây là mấy con đĩ nào tao nhổ lông lồn tao lắc hai cái mép lồn chết mẹ tụi bây 🙂
Other,ăn nhiều mau khoẻ .. tôm cá ấy mày giàu canxi
Enjoyment,có ai xem đi xem lại như tao mà vẫn cười đéo nhặt được mồm không ạ :))
Sadness,nhẹ nhàng bay lên và hạ cánh thất bại do lổi kỹ thuật
Disgust,per cái đó là ngu chứ thik đéo gì
Sadness,lại thêm một con ngáo bất hạnh
Disgust,tuổi thơ của tôi toàn gặp những thằng nhỏn mỏ lên chửi nhau  xách giày dí nhau chạy .
Other,sao mày không nghĩ lại thêm 1 thừng bị noá xẻ thịt 🤪🤪🤪
Sadness,chỉ biết xem và ngậm ngùi lướt qua
Sadness,thật tình là rất xin lỗi anh ở trog video . hi vọng sẽ gặp đuợc anh để xin lỗi và tạ tội với anh . thật ra hộp quà trong video là của con lol per với người yêu nó tặng nhau dịp sinh nhật . híccc
Enjoyment,hihi lâu lắm rùi mới thấy nó
Other,chắc gái xấu :p
Disgust,nếu chấp hành nghiêm chỉnh luật giao thông ai phạt mình được nhỉ . cũng giống như đi học không thuộc bài giáo viên cho 0 ₫ là phải rồi . tất cả là do ý thức con người  đừng đỗ lỗi cho ai . 😑😑
Enjoyment,mình trả phòng là chăn ga gấp gọn gàng . đồ đạc hẳn hoi trả người ta . dù sao mình cũng như người ta bẩn dọn mãi không sạch ai chẳng điên
Other,quan trọng phải là thần thái
Enjoyment,giọng lại còn ấm nữa chứ ♥️
Disgust,ích kỷ . cứ đường trước cửa là của nhà mình ah mà ra đuổi người ta
Disgust,thằng kia lắm lông quá nha :))
Anger,per anh ơi mua đập 1 phát vào mặt tụi chê mình đi anh
Sadness,gần nhà tao lại chẳng còn sót lại anh nào huhu
Fear,khi tắt đi mới thấy ngạt thở .
Enjoyment,ra sông mò đồng xu cùng ông anh hàng xóm được khoản kếch xù :)))
Disgust,tưởng khoe người yêu
Other,quán tao vỡ sụp xuống hơn mưa
Sadness,bộ phim đầu tiên làm tao khóc thành tiếng
Fear,hồi xưa vào trông nhà cho ông bà  thuê đĩa võ thuật này xem cho mạnh mé đỡ sợ mà thuê ngay đĩa này . ám ảnh quả nhạc tao tao téo vãi
Sadness,ừ thì là chuyện cổ tích . cháu đang đi đường thẳng gặp mấy chú thì phải rẽ ngang . 😢😢
Anger,heo vàng cái lol . toàn bịp nhau . má nó gắp heo vàng 20 lần trúng mà nó toàn được tặng 6sms miễn phí rồi thì thêm 1 lượt gắp
Disgust,quả cr7 mà kill đéo gì nhỉ
Disgust,cay cái ông chụp ảnh chụp góc nào cho ông ý bớt khổ đi được không
Anger,nhà nào nuôi nó mà ác thế
Sadness,mỗi lần quyết tâm bỏ mà lại thấy cười . đm đời
Disgust,con này tuổi gì với con nhái với con thằn lằn :))) per
Surprise,wtf nắng rồi mà @@
Disgust,cái tội sờ mông người ta ??
Sadness,nhưng nó sẽ to và rộng ra :(
Disgust,tao đéo thấy nó hay trỗ lào mà bọn nó cuồng vãi
Enjoyment,ny tao đbh dỗi . chọc kiểu gì cũng không dỗi . đáng yêu vãi 😂
Enjoyment,không phải thích của cải mà là thích ý chí của họ . đàn ông có chí tiến thủ bao giờ cũng quyến rũ
Other,ước mơ là không cần học cũng giỏi
Sadness,""" học từ bỏ những thứ trời không cho "" nói thì dễ nhưng nhiều lúc quyết tâm lắm vẫn không làm được .. 😢😢😢"
Other,quê tao mà  tao nhìn 1 cái là biết ngay
Fear,từ lúc đấy tao không ăn được các loại thịt ngan - ngỗng - vịt lun 😞 ám ảnh vãi
Other,per ai củng đi mà đem về như tao thì không cần phải có công nhân vệ sinh rồi
Disgust,gớm quá . nhớ lại lúc còn đạp xe đi học cán qua mấy lũ nay kêu bốp bốp rợn hêt cả da gà da vịt 🤢🤢🤢🤢
Sadness,cũng muốn vứt giày cũ nhưng lại không có tiền mua giày mới . đành chấp nhận đau chân vậy
Fear,mong là bố mẹ mình không đọc được tin này  sợ vãi
Fear,sợ vãi
Enjoyment,đi cho vui chứ chả mua sắm gì :)))) người every where
Sadness,thà biết rồi đau 1 lần cho tởn rồi thôi  chứ đừng để nỗi đau cứ day dẳn giằng xé mãi cả đời ☻
Anger,còn không ngồi xuống dọn phụ em nó mà ngồi bấm điện thoại
Enjoyment,t nghe nói : đi tập gym sẽ có người yêu ...! awwww . điều đó không sai  điều đó là có thật 😂😂😂
Enjoyment,per 2 con hay cap màn hình nhất thế giới  nói chuyện với nhau toàn cười ỉ 🙄🙄🙄
Other,thực tế thì con gái sẽ gục ngã trước một người đàn ô hài hước hơn là điển trai
Sadness,gáy sớm để làm gì cơ chứ haizz
Surprise,vậy bỏ tiền mua cái máy tính đó để chi ta ???
Enjoyment,đẻ sao mà cu con đẹp quá vậy trời 😍
Other,có bao giờ con sóng không xô vào bờ đâu em ....
Enjoyment,húp trọn sàn nhà 😁😁😁
Fear,nguy hiểm lắm
Sadness,nhanh ghê mới đó đã 9 năm rồi 😢
Disgust,thế mà cô yến bị phạt có 5 triệu :v
Other,đó là động lực chứ không phải để đem ra so sánh ..
Fear,hòi nhỏ nhà ngoại bị rượt muốn chết  sợ tới giờ 😭😭
Enjoyment,à thì ra là như v =))))
Enjoyment,muốn hun  muốn ngắt  muốn nhéo  muốn tán vào cái mặt nó ghê  yêu vãi ??????
Disgust,con mèo đúng là cái đồ đáng ghét
Enjoyment,giờ tao mới nhớ tao đã từng :))
Sadness,per chị rep khách hàng thế ấy hả 😞 bị bóc phốt rồi
Other,tao mà nhậu xong đi cái đường này xác định
Sadness,cũng tên quỳnh nhưng 2 số phận thật khác nhau 😢( chỉ mong được 1 góc nhỏ xiu xíu của b )
Other,quan trọng là họ quảng cáo nói có đúng không . hay là được ít năm hỏng thì mệt
Enjoyment,cũng may tao là một con đàn ông :))
Enjoyment,các anh chị hãy nói với em đó chỉ là diễn xuất mà thôi . và tình yêu như vậy chỉ có trong tiểu thuyết mà thôi .
Disgust,đó là đối với mấy đứa hay ảo tưởng mới nghĩ vậy thôi
Other,khi theo đuổi sự ưu tú  sự thành công sẽ theo đuổi bạn
Surprise,vài chục năm trôi qua mà vẫn chưa đủ tiền mua cái xe máy à
Other,cái gì cũng có 2 mặt của nó . làm việc phải nghe bằng 2 tai
Other,vại mà có nhiều người quan niệm quá sai lầm về việc có bạn là con trai .
Other,làm sao bằng chạy xe ôm với bán chổi được ..... nên đừng nói chuyện đến lương .
Sadness,như đi hiến máu chẳng hạn :3  suýt thì được gặp :(
Disgust,per lại nhặng lên à . cảm thấy trong sạch thì cần gì nhặng lên thế
Disgust,vui chơi không an toàn gì cả
Enjoyment,rất ghét phim ấn nhưng phải nói phim này hay 👍
Sadness,haiz nuôi được nuôi không thì thôi chứ nuôi mà để v coi được haizz
Disgust,nó quan tâm mày vì nó muốn mua chuộc mày để tán con bạn thân của mày
Sadness,per eo ôi làm nhớ hồi nhỏ đi học mẫu giáo quá :)))
Other,per :v tại nhiều nơi đổ về nên đông lại càng đông . biết lối tắt thì còn đỡ chứ không thì mệt lắm
Fear,per sợ ghê bây .
Sadness,đây chính là lý do tao giảm cân toàn thất bại
Other,tao đi quài vẫn chưa gặp nhỉ 🙃
Disgust,rốt cuộc thằng bé này ở đâu xuất hiện mà có ảnh chế nhiều vậy
Enjoyment,đáng yêu quá mức
Disgust,cô ngu như lợn 😒😒😒
Disgust,rốt cục mạnh quá nên nghĩ võ cũng chỉ tăng thêm độ ngầu thôi :))) chủ yếu đối với sai chỉ là một pha sử lý cồng kền :))
Enjoyment,chỉ 1 vãi nhỏ th mà niềm vui quá lớn < 3 ^^
Enjoyment,cũng may là hết thời đi học rồi .. không lại từ “ con nhà người ta ” nó lại được nhắc liên tục trog bữa ăn hàng ngày 😅
Disgust,chứ sao nữa  làm gì có chuyện người ta đỗ đúng mà lại gây tắc đường . chỉ có những người mắt hay bị ngứa cho rằng sẽ gây tắc đường thôi ạ
Sadness,còn các bạn đặt bánh của mình toàn gửi cho người yêu . chắc câu chuyện này còn buồn hơn :((
Enjoyment,tin vui cho bà con nông dân chuân bi vào ngày gặt lúa sắp tới
Enjoyment,em hết ngáo rồi nha =)))
Sadness,mình sợ nhất đến bữa ăn mà bố mình vác cái thớt vào mâm cơm  bố mình biết mình sợ vậy nên mọi chiện giải quyết sau khi ăn cơm xong 
Sadness,khuôn mặt đáng thương
Disgust,cái loại lười lao động  vì những người hay lao động tay chân thì họ không bao giờ nuôi được móng tay cả ...
Other,per mày có bao giờ đi à :> tao cũng đéo
Other,chụp rồi có mua giúp ông không ?
Other,cái gì nó cũng phải thực tế
Sadness,đang trong lớp mà ứa nước mắt
Disgust,lái tàu quá kém không dừng khẩn cấp . để va chạm thế mà vẫn cố tình chạy  khổ thân chiếc xe ôtô
Enjoyment,kha ́ thông minh :))))
Disgust,nó mà có con khác rồi giận lại nó cho cút luôn lại bảo sao ngu :))
Enjoyment,a cứ đưa hết lương đây cho em :))) em sẽ cho anh tiền rửa bát
Fear,ám ảnh vãi :)) hồi bé tao với chị tao trên đường đi học về thấy có mấy con ngỗng  thấy hay ra nhìn thử dume xong nó dí tao với chị tao về gần nhà :)))
Other,cắt tóc đi còn đen hơn
Anger,chụy hiền quá mòa ... sao chọc chị điên vậy ... đụ má tụi bây ..
